,0
ExtFP118,0.028033290273160528
ExtFP895,0.028029604177591618
FP537,0.027931878726605335
FP987,0.027930255396591462
FP481,0.027919625198654444
ExtFP364,0.027856421171166594
ExtFP698,0.027844004239917595
FP819,0.027826187738142494
GraphFP958,0.027797974022057338
ExtFP901,0.0277398586080657
FP678,0.027734418929136445
FP556,0.027677147180443666
ATSC3i,0.02765789306878046
ExtFP263,0.027652720667828794
ExtFP429,0.027644667086907285
FP925,0.027629507831334735
FP696,0.027626598540553805
FP762,0.02762165905672196
ExtFP937,0.02756411331958815
FP718,0.027560378578375892
FP614,0.027541935189903066
ExtFP25,0.027536293080181122
ExtFP433,0.027490099683758096
ExtFP236,0.027488642518288146
ExtFP566,0.027488601428844985
ExtFP807,0.027479732658908008
ExtFP504,0.02742443163729228
FP102,0.027402364446657272
FP996,0.027399302952031697
ExtFP313,0.02739327234757144
FP378,0.02737210769100053
FP526,0.02735141568465928
ExtFP302,0.0272689865461518
ExtFP161,0.02726550210038058
ExtFP815,0.02725268645810978
FP342,0.02722127913936165
ExtFP828,0.027187754596579496
FP321,0.027183386145053744
ExtFP571,0.02717842751938812
ExtFP805,0.027105797292214667
FP661,0.027077058359002516
FP931,0.02707313327088672
GraphFP115,0.02704239058000999
FP487,0.027036548953522227
ExtFP527,0.027025581489527616
FP622,0.026988057521569478
FP620,0.026985622771473566
AATS3i,0.026983063784382276
ExtFP666,0.02696715100879961
GraphFP446,0.026950709124919016
ExtFP1013,0.02694940680917752
ExtFP86,0.02693927003171094
ExtFP45,0.026931119230190138
GraphFP983,0.02691573443342738
C4SP3,0.026914698736698252
ExtFP943,0.026899097590690126
FP498,0.026857249820953458
FP50,0.026828074249167458
VPC-4,0.026768261750473137
ExtFP3,0.026715147193632313
FP381,0.026654451132427308
ExtFP843,0.02663515625506589
FP1019,0.026626196960796024
FP569,0.02659548975617688
ExtFP928,0.026594876957362356
FP268,0.026583103200978155
AD2D407,0.026550765628694517
FP937,0.026458877046899334
GraphFP529,0.026441696954659623
apol,0.026441011967188257
ExtFP171,0.02638269993640608
FP285,0.026375913008092028
FP184,0.026366505532445208
ExtFP360,0.026354753628521674
FP650,0.02629636199381553
FP630,0.02628121897983413
ExtFP723,0.026258900406411052
FP486,0.026252429282235635
ExtFP450,0.02623168441642825
ExtFP724,0.026215531899331217
ExtFP747,0.026208163591294013
FP761,0.026203715320845696
ExtFP603,0.026181471159923003
FP357,0.02617166872273094
FP564,0.026165734239607944
FP213,0.02613226545388124
GraphFP60,0.026114118086613253
ExtFP297,0.02607981377982436
FP348,0.02606706525638639
ExtFP991,0.02605128017560896
GraphFP390,0.026049210769834845
ExtFP114,0.02604583452695338
FP1011,0.026030104825862724
FP557,0.026027546990717416
FP37,0.02596236172818903
ExtFP389,0.025938499127435982
FP799,0.025934722298797862
FP542,0.025928137869762148
FP981,0.025902153759775094
GraphFP104,0.025835570388447297
ExtFP143,0.025829035873891668
GraphFP768,0.025777516082170528
FP291,0.025768042112080725
FP267,0.025751846581180803
ExtFP369,0.02573831409504662
GATS3i,0.025724603845292543
ExtFP1,0.02570144224258536
GraphFP902,0.025696051725359617
ASP-3,0.025679735340316957
ExtFP592,0.025648409814821208
ExtFP697,0.025646868803792897
GraphFP925,0.025582147609174585
FP140,0.02556963440431357
ExtFP57,0.025566350492076888
ExtFP357,0.025565291931899593
FP985,0.025555914228169375
ExtFP637,0.025532930261939965
FP986,0.025503042031037634
ExtFP794,0.02549160283851117
FP688,0.025453984449610684
ExtFP80,0.025445336297119002
GATS5c,0.02542667637409041
ExtFP408,0.025323109769638155
ExtFP759,0.025313913489909457
ExtFP671,0.02529994484783752
ExtFP28,0.02529365108287228
FP800,0.025293296073752088
GraphFP904,0.025274739438543824
GraphFP965,0.02527435771017298
ExtFP265,0.025238126890681407
GraphFP716,0.02518980999695663
FP207,0.025184786157609804
ExtFP388,0.025180289537698262
ExtFP166,0.025168621974358946
FP484,0.02516413209033457
ExtFP296,0.025156797592718782
FP314,0.02513714780875368
GraphFP517,0.025131906603636924
GraphFP156,0.02509020854415321
ExtFP27,0.02506657661041655
GraphFP451,0.025062408450540218
GraphFP552,0.02503560130936275
FP539,0.025021291144783755
ExtFP656,0.025017137118885372
FP173,0.025014058594766606
GraphFP901,0.025010180064488588
FP436,0.024960482894218736
ExtFP740,0.024936005897952356
ExtFP55,0.024932058735047686
ExtFP826,0.024926276402148104
GraphFP587,0.024902786989632737
ExtFP954,0.0248831670994181
ExtFP295,0.024874258040510088
ExtFP802,0.02486666138305001
nHBAcc_Lipinski,0.024860523142875998
ExtFP788,0.024854558205815953
GraphFP947,0.024848154669371264
ExtFP324,0.024843701550202612
ExtFP223,0.02482190391600374
ExtFP98,0.02475832189232811
FP788,0.024751716574525105
FP682,0.024743777156414876
FP142,0.024730248235720984
C2SP2,0.024707032818035976
ExtFP221,0.024703151029242306
AATS0i,0.024691680717322438
ExtFP591,0.02468748013690712
ExtFP974,0.024683300936524814
ExtFP799,0.024680231713242337
FP193,0.02466316907762187
ASP-7,0.02465120723243152
FP750,0.024607248293286157
ExtFP620,0.024542717296907726
ExtFP78,0.024542437830838912
ExtFP817,0.024518121990738793
AATS6i,0.024510054856673815
FP635,0.02446890436386467
FP376,0.024442283912312585
FP536,0.024437388311077234
GraphFP699,0.024428217741131922
ExtFP24,0.02442263410686283
ExtFP23,0.024415019719160626
GraphFP491,0.024411247272864478
FP448,0.024344848612143345
FP903,0.024314045244788147
FP735,0.024312026104713193
AATS7v,0.02430255680969636
ExtFP889,0.024275799852713345
ExtFP15,0.024263299245655158
XLogP,0.02426054672974894
FP117,0.024241542103786783
AATS6v,0.024240480407618007
GraphFP149,0.02423353021743636
GraphFP553,0.024219218984118603
ExtFP694,0.024205788755013707
AATS8v,0.024185926157379384
ATSC6c,0.02415351078409878
GraphFP543,0.024137708916945312
ATSC8i,0.024130320501768623
ExtFP835,0.02412308730711136
AATS5v,0.0241154437563261
ExtFP773,0.024103834423971557
ExtFP20,0.024070866155059524
ExtFP635,0.024019880395640156
MDEN-13,0.023996801436772065
FP573,0.023950648922736635
JGI2,0.0239292750512762
FP722,0.02388822545231556
ExtFP331,0.02387619012733058
ExtFP597,0.02387522966717422
FP663,0.023861096543663963
FP394,0.02385842967407276
ETA_BetaP,0.023833872618774125
FP809,0.023825377858149237
ATS4m,0.023805485738228306
FP232,0.02380194651210917
ExtFP187,0.023801179862658856
GraphFP338,0.023777542284254664
FP22,0.023728853445607205
ExtFP72,0.02368977687849938
FP1016,0.02368524075662125
ExtFP624,0.023670181624698874
ASP-1,0.023641674205217962
ExtFP463,0.02363190983436616
ExtFP967,0.02358500217555688
GraphFP898,0.0235699103599162
ExtFP246,0.023557697764460275
GraphFP903,0.023549675212142945
ExtFP48,0.023503958688592275
ExtFP730,0.023502575796069288
FP572,0.023502378656752598
ExtFP833,0.023502304607349866
ExtFP284,0.02347614052096235
FP120,0.023472643469207834
ExtFP201,0.023468850945449534
FP677,0.023467828509091675
ExtFP487,0.023466127460022322
GraphFP851,0.023437237455491693
ExtFP979,0.023401547531167056
ExtFP615,0.02338861764310773
ExtFP684,0.02337234681095299
GraphFP787,0.02335734380289761
GraphFP174,0.023355166341858143
ExtFP349,0.02331908988910645
FP691,0.023297542268867665
ExtFP711,0.0232953952946958
GraphFP261,0.023294796613703376
VC-3,0.023281676713218673
FP465,0.023280179844265864
FP225,0.02326618312730354
FP909,0.023265902925766663
FP654,0.023252276323305076
ExtFP101,0.023246668191443387
FP951,0.023243124972104408
GraphFP44,0.023201959020619778
GraphFP47,0.023195392641356047
ETA_dAlpha_B,0.023164976683771467
ExtFP879,0.02314540930832297
ExtFP751,0.02314390231670368
ATSC3v,0.023132559248904932
AATS7s,0.02312970502014824
ExtFP721,0.02312745749892288
ExtFP274,0.023113795877129188
FP110,0.02311005739220915
FP634,0.023086131353511716
ATSC5c,0.023069300860935192
ExtFP269,0.023063197506142802
ExtFP196,0.023051935388717006
GraphFP472,0.023022122158383642
AATSC6s,0.02301478244894893
GraphFP774,0.02299584267202097
ExtFP148,0.022986171873665737
FP1000,0.022981589350168138
FP494,0.022981066344813013
FP75,0.02297909877562021
GraphFP698,0.022968498256090843
ExtFP264,0.022966013733375267
ExtFP529,0.022956573296294858
ExtFP553,0.022948469761082613
FP955,0.022935988999002028
ExtFP536,0.02293538453520409
GraphFP638,0.022928280487486515
FP311,0.022926413456503328
FP857,0.022918758411584993
ExtFP327,0.022904779085380127
ExtFP347,0.022904547404135334
FP473,0.02290054674127842
GraphFP302,0.022894323616976558
ExtFP317,0.022888304880452976
FP714,0.022879575258493625
FP728,0.022878922630752706
ExtFP244,0.02286610659938925
FP464,0.022852737006484464
GraphFP735,0.022816886233369253
ExtFP661,0.022794332373789587
ExtFP803,0.02277386824484587
FP200,0.022771965089909238
ExtFP964,0.02276140852756291
FP419,0.02274849969340062
ExtFP863,0.022743846508852337
ExtFP554,0.022739714818348213
GraphFP86,0.02273040281442535
FP433,0.022699773791034737
ExtFP419,0.022693885058938598
ExtFP212,0.022687564568805645
FP453,0.022682912823850224
FP827,0.022675330908889558
FP176,0.022660961440611183
ExtFP340,0.02260014418801368
FP687,0.022583038019677464
FP89,0.02257967627396769
GraphFP220,0.022564736626701654
FP84,0.022561468803335063
ExtFP576,0.02254063663659313
FP1012,0.022539468886177118
ExtFP731,0.022538714276229346
GraphFP1001,0.022537649151621642
FP781,0.02253422109306119
FP273,0.022509960907703453
ExtFP947,0.022504772503659762
AATS2i,0.022504294436800645
ATS2s,0.02249498763542169
FP768,0.02249271540270005
nHBAcc,0.022440237689286272
ExtFP776,0.022387440161582936
FP563,0.02234827229220908
ExtFP541,0.022338978278029217
ExtFP733,0.02230147918681529
ExtFP782,0.022282730168991308
ExtFP786,0.022280386896391714
FP435,0.02224832666576175
FP20,0.02223766758594582
ExtFP175,0.022233233379422613
FP66,0.02223274567110548
GraphFP891,0.022206274535582538
FP3,0.022197810638247193
ExtFP958,0.022194973318377068
FP60,0.02217727176230154
ExtFP141,0.022114936758160248
GraphFP632,0.022089232267179786
FP771,0.022078108607023403
ExtFP165,0.022064375364015464
GraphFP604,0.022047833039319564
FP61,0.022044646702951146
ExtFP92,0.022038092423066126
ExtFP578,0.022036402148564237
FP359,0.022027904448068656
FP623,0.02198951048002882
GATS4c,0.021982090919008303
FP854,0.021974069319897347
FP292,0.021972591187751408
GraphFP795,0.02195302738658042
FP101,0.021938226064201226
FP626,0.02191813493233469
GraphFP645,0.021903044499075115
FP731,0.02189734960591448
ExtFP386,0.021897313766959324
AD2D248,0.02185818877630663
FP681,0.0218562371318795
FP610,0.02185348390108683
GraphFP783,0.02181727495763588
ExtFP451,0.021810627834407122
ExtFP359,0.021806280498048655
ExtFP5,0.02177667005048876
FP551,0.021767775596418175
FP893,0.02176541215737846
GraphFP899,0.02174305431034852
FP52,0.02173641837476378
ExtFP749,0.021704575168259264
GraphFP731,0.02169518415980076
FP88,0.021686101459719505
ExtFP135,0.02168125221059502
ExtFP777,0.021661750572459712
GraphFP896,0.02165662589502969
FP644,0.021640840727894604
ExtFP811,0.02163675406076781
FP894,0.021631178897580816
ExtFP880,0.021605182708115137
AATSC0c,0.021588283398056563
ExtFP285,0.021587196402722733
ExtFP355,0.021583498395764605
FP946,0.02157334271648699
FP549,0.021549340236789057
ExtFP806,0.021529033805106967
ExtFP555,0.021523226132608677
FP497,0.0215183878807433
JGI5,0.021511978522863025
ATSC6e,0.021496684343813598
JGI6,0.021490972596507674
FP308,0.021484822597739678
ExtFP601,0.021484726897720775
FP269,0.02144490863862577
ExtFP518,0.021437794096362497
MDEC-24,0.021429344237726605
FP398,0.021425876556745396
ExtFP9,0.021402021743607225
GraphFP409,0.02139402626092902
ExtFP748,0.02138786045445318
GraphFP308,0.021386657898417854
ExtFP123,0.02137000601078498
GraphFP569,0.02136034793694453
FP197,0.021350898963502302
ExtFP113,0.021345296705301338
nN,0.021340939048180834
GraphFP96,0.02133951506514868
FP739,0.02133202649300647
FP574,0.021325877369103616
FP1013,0.021322653109487593
ExtFP679,0.021319635721967704
FP410,0.021306007920011638
ExtFP288,0.021303329067736045
ExtFP22,0.021287366763439418
FP429,0.021276222970105858
ExtFP903,0.021217389903208005
ExtFP887,0.02121366698579201
FP327,0.02120343596806128
FP105,0.021199279298693956
FP699,0.02118847064842085
ExtFP353,0.021168942216345854
FP864,0.021153523776859834
FP647,0.02114384079216726
ExtFP665,0.021137031964704345
FP980,0.021129466071477213
ExtFP890,0.021104903933134498
MATS3m,0.02110416616943251
GraphFP677,0.021090362954144636
ExtFP39,0.02104853668368676
FP233,0.021044961679894704
FP548,0.021031228866780244
ExtFP185,0.02102864503137144
FP92,0.021000517793284514
FP662,0.020994935270034078
FP371,0.020991679109159545
GraphFP728,0.02098743477066278
AATS0s,0.020985341801517135
FP14,0.02097654802038668
FP393,0.020975934387700852
FP306,0.020972978730291972
FP9,0.020970731746910946
FP361,0.020965994673397152
FP658,0.02095708713693178
ExtFP596,0.020950611217737086
GraphFP443,0.020940570655295584
FP856,0.02093206482823808
GraphFP590,0.020926455013095892
FP831,0.020919301690072143
ETA_Epsilon_3,0.02091494804663699
ExtFP998,0.020913615696051966
ExtFP464,0.020895210607847145
FP335,0.02089152927403041
FP332,0.02088101722512509
FP803,0.020877601885117662
FP830,0.020866785124586874
AD2D258,0.02085198192986876
GraphFP775,0.020840893616925454
FP2,0.020829373154999532
ExtFP924,0.02082427834339636
ExtFP871,0.020822933674513842
FP675,0.020818202642394534
FP508,0.02081331660302386
ExtFP540,0.02077875799728717
ASP-2,0.02077496290227094
GraphFP453,0.020752777611029793
FP974,0.020752487882323176
ExtFP546,0.020735059343389574
ExtFP138,0.020732094467552444
AATSC6e,0.020730510773918
FP671,0.020724406901966492
ExtFP43,0.0207194699120585
FP7,0.02071796271764757
FP552,0.020713924692978912
ExtFP825,0.020710954261850444
FP684,0.020705712006497765
FP646,0.020700258011266272
FP922,0.020690640227479927
FP765,0.020673345124556968
FP425,0.02066867086599945
FP209,0.0206400324921764
ExtFP648,0.020637879309814283
SC-5,0.020631273586552194
FP599,0.020630883611509825
GraphFP122,0.0206286406385726
GraphFP135,0.020628189084909432
GraphFP680,0.02062152882297297
FP287,0.020619300587240447
FP712,0.0206164208487916
GraphFP736,0.020585483784211107
ExtFP744,0.02057974600240866
FP841,0.020573642572768402
FP740,0.020565419011363033
FP965,0.02055876029399311
ExtFP675,0.02055752292391179
GraphFP773,0.020543833267903357
AD2D335,0.020543630978186782
FP420,0.020499507893287208
FP399,0.02049047346040851
FP478,0.020487067303944874
SpMax_Dt,0.02048471911542419
FP990,0.020470703156742716
ExtFP792,0.020458396108748746
FP766,0.020449960231206515
FP1003,0.020447108406576466
ExtFP160,0.020443163655713515
ExtFP399,0.020437747103049488
ExtFP51,0.02043344340609631
FP524,0.02043140033850577
FP482,0.020387061885841905
GraphFP913,0.020380465095776165
GraphFP465,0.020375886355252646
ExtFP919,0.020366151998795337
GraphFP259,0.020364905872551894
FP421,0.020356848413128233
FP941,0.020346637257209168
FP810,0.020346550710985376
GraphFP62,0.020319509279403673
FP1015,0.020317247817192158
ExtFP902,0.020306809110907802
FP19,0.02029196266292197
FP235,0.020285150934239733
GraphFP131,0.020281024518403645
GraphFP129,0.020251470370250636
ZMIC1,0.02024644308940921
GraphFP513,0.020222730109198138
ExtFP305,0.020215361549658813
GraphFP738,0.020188356427117863
ExtFP572,0.020188249026329957
GraphFP946,0.020188103590078242
FP333,0.020170650336913298
FP496,0.02014471008697805
FP128,0.020137869263339436
GATS6i,0.020117835170158305
FP255,0.02011239210595923
ExtFP292,0.020098260967659962
ATSC4e,0.020084751138657393
ExtFP401,0.02007828305859455
FP353,0.020077569736035684
FP404,0.02007679130727513
ExtFP182,0.020068627750127528
FP656,0.02005655927209559
ExtFP755,0.02002753973070079
GraphFP886,0.02002306692080584
ETA_Psi_1,0.02001975316155693
ExtFP948,0.019989697283918095
ExtFP945,0.019989600071638573
FP500,0.01998352873604597
FP580,0.01996553147567091
ExtFP587,0.019946133043400056
ExtFP814,0.01993986900935024
ExtFP396,0.019937762038464424
ExtFP929,0.019932556763763983
GraphFP329,0.01992820229068256
ExtFP308,0.01990273142918169
VC-5,0.019893949061381595
ExtFP821,0.019893232093805807
ExtFP645,0.019856782724260613
ExtFP875,0.01984205414304813
FP122,0.01981791886301285
ExtFP672,0.019802552937170474
GraphFP297,0.019800450909847844
FP879,0.019794583579722906
ExtFP273,0.019781776058715818
GraphFP889,0.019775435331087554
ExtFP365,0.019760869045954647
ExtFP91,0.019751994860341866
FP747,0.019736709374809112
ExtFP608,0.01973485462630142
ExtFP259,0.019700287948663533
GraphFP196,0.019687391031598216
FP737,0.01967038882270412
FP440,0.019670369134835945
GraphFP948,0.019656356211946207
FP406,0.01962665945535347
FP347,0.019602500008605722
ExtFP617,0.019601509424093534
GraphFP70,0.019601132884290686
ExtFP336,0.01957962229959314
FP44,0.019576303293653324
FP514,0.019571103630223692
FP838,0.019560287694554205
FP340,0.01955990759797889
ExtFP73,0.019527759863971834
FP818,0.01951297059162757
GraphFP486,0.019512463788767778
FP345,0.01951033878758284
ExtFP854,0.019500507238024215
FP161,0.019495714439131572
GraphFP281,0.01949307932512281
ExtFP914,0.019481915203074976
FP491,0.01947350833736983
GraphFP532,0.019456307241411216
FP749,0.019428892171857226
ExtFP383,0.019423230255523453
FP145,0.01941843895894815
ATSC1c,0.019414385012672356
FP216,0.01941347271474184
AATS4s,0.01941234830133331
FP135,0.019406655253632957
FP888,0.01940388102951614
SM1_Dzv,0.01940349773835365
FP589,0.019400313158258086
AD2D626,0.019399759878094912
FP530,0.01937486340305585
ATSC2c,0.019369214374864125
FP150,0.019361328180035615
ATS0s,0.01934829754815273
GraphFP740,0.01933872638951515
MDEC-13,0.019326968841236275
ExtFP477,0.019316396914050633
ExtFP804,0.019304740078366536
ExtFP452,0.01926659892039108
FP160,0.01925723838106583
FP664,0.01925334782526499
FP875,0.0192473520269917
AATS1i,0.01924450250846573
FP438,0.01922099189385722
FP346,0.019210297627950047
FP370,0.0191929409609233
FP745,0.01918771787247133
FP775,0.019182182974423607
FP560,0.019177233953456784
ExtFP247,0.01917561918013516
ExtFP538,0.01916031236588859
ExtFP61,0.019155921277201855
ExtFP984,0.01914658423227066
ExtFP335,0.01914171422105673
AATS0p,0.01913709989788393
ExtFP252,0.019123096539509225
FP988,0.019110459246211978
FP835,0.019097318104965667
GraphFP527,0.019075527366273038
FP163,0.019071532904525686
AD2D414,0.019053523671104466
FP633,0.01904106905565957
FP929,0.019040400032494024
ExtFP281,0.0190222940533113
FP512,0.019020141769080436
GraphFP723,0.019020091077890145
ExtFP368,0.019009678012038428
ExtFP678,0.018993042140805848
ExtFP881,0.018992277660482913
AD2D550,0.01898781393566577
C3SP2,0.01898223513773375
GraphFP707,0.018974002526657333
FP319,0.018965337840830924
ExtFP952,0.01895319887035176
GraphFP833,0.018938607680985847
ExtFP701,0.018925472095902195
FP773,0.018916863257296142
ExtFP732,0.018912851326565873
ExtFP669,0.0189104487752226
ExtFP325,0.018896324677518533
FP596,0.01889555980165603
GraphFP944,0.0188777729747664
ExtFP756,0.0188758216872394
AD2D404,0.018873138547636663
ATSC4s,0.018869483382199768
ExtFP980,0.018867958031320284
ExtFP931,0.018854497218784086
GraphFP815,0.018851594664063897
FP1004,0.018807964944018617
GraphFP405,0.018807125506619136
GraphFP541,0.018805015582523354
FP613,0.0188032905656675
FP364,0.01878722870332197
ATSC3e,0.01877543256771819
GraphFP908,0.01875905403100343
FP407,0.01874767398619353
ExtFP673,0.018730603687666967
FP554,0.018725442726638536
FP815,0.01871538559865421
GraphFP45,0.01871212387048696
ETA_Eta_B,0.01870794238283303
AATS0v,0.018705478996532878
ExtFP159,0.018702525072248854
FP509,0.018693001508839867
ExtFP200,0.01869273298316041
FP316,0.018681623526745388
ExtFP319,0.018680001931039945
C1SP2,0.018677652565020093
ExtFP859,0.018676272597151787
FP467,0.018670976184762017
ExtFP348,0.01866313351644609
AATS3v,0.018660893219529344
GraphFP713,0.018655219244623468
FP326,0.018649276944934554
ExtFP522,0.018637426065752118
FP493,0.018630322229559473
FP632,0.018630279252245995
ExtFP823,0.01861910898511389
AATSC6i,0.018618864594683315
MATS7m,0.018607808032884643
ExtFP690,0.018590884455760737
GraphFP606,0.018568205068140567
ExtFP864,0.018564939183142427
GraphFP315,0.01856111677620035
ExtFP307,0.018559652896363563
ExtFP627,0.018554606944098835
ExtFP499,0.01854690380399119
FP571,0.018518632509755415
FP592,0.018516122442586783
FP757,0.01851340737614906
ExtFP232,0.018513360413618146
FP601,0.018508832180554418
FP154,0.01850287307984514
GraphFP572,0.018499220115013162
GATS3p,0.018490528139742977
GraphFP51,0.018487270775770944
GraphFP681,0.018483487580517717
ExtFP50,0.01846891298541539
FP318,0.018432855432049935
FP360,0.01842010819775352
ExtFP745,0.01841382055960264
FP703,0.018411953898304762
GraphFP424,0.018388445482979913
ExtFP575,0.018386934785331807
GraphFP576,0.01838317615696846
AD2D326,0.018382023012039023
ExtFP677,0.01836798055681344
ExtFP641,0.018363923066749253
GraphFP253,0.01835764919558558
FP388,0.018354265225761397
GraphFP224,0.018332215566053876
GraphFP288,0.01832603860191962
FP861,0.01831119479750313
FP640,0.018305577348543663
ExtFP346,0.01830060575820838
FP137,0.018285379072934184
GATS4e,0.018284772170431833
GATS5i,0.018283657379738184
FP657,0.018279549057273362
FP323,0.018235214465213527
FP64,0.018224149634794105
GraphFP962,0.01821309699157845
FP811,0.018211762635629923
FP928,0.018197458988585477
FP99,0.018197119132870906
ExtFP973,0.018194129587153215
GraphFP430,0.018192954667743153
FP669,0.018192418119840896
FP205,0.01819028865961599
GraphFP880,0.018162154583051312
GATS8i,0.018154433649246175
ExtFP432,0.018148762771739733
FP868,0.018146271641201243
FP169,0.018140277787130028
GraphFP894,0.018137600432111715
FP191,0.018123506606589634
ExtFP944,0.01811514468574663
FP337,0.018111592570229356
ExtFP900,0.01810736675076816
FP27,0.018086772354459962
GraphFP637,0.018076609141344124
FP115,0.01807398208527247
ExtFP6,0.018062716420466782
ExtFP593,0.018056826010328236
ExtFP81,0.01805019167043168
FP890,0.01804936691179834
ExtFP47,0.018037870313735428
ExtFP216,0.01802975369740731
GraphFP285,0.018009163006576855
ExtFP545,0.018005013094306722
ExtFP193,0.017999597595465433
FP840,0.017997039623999175
FP1024,0.017992054037210294
FP843,0.017991326847560073
FP262,0.01798998027712065
ExtFP961,0.0179898858009988
FP741,0.017988713576938396
AD2D627,0.01796878336724586
GATS5p,0.017965705649093805
ExtFP735,0.017965227324461933
FP236,0.017960001610476783
FP503,0.017958008240476876
FP443,0.01794894642792645
FP5,0.01793635883658949
FP97,0.01791442170405293
FP336,0.017913808264074724
ExtFP750,0.01791061618259252
ExtFP539,0.01790697046324491
ExtFP30,0.017902264415067294
FP746,0.01790123276349933
GraphFP949,0.017891431393623133
GraphFP163,0.017883471109863103
FP62,0.017882714451987605
FP1018,0.017878547413300083
GraphFP839,0.017872149027096836
GATS1p,0.017865280440305237
ExtFP659,0.017859860140437313
ExtFP440,0.01783603089222553
ExtFP548,0.017831231431111816
FP264,0.017825460465765993
ExtFP584,0.017822163809905246
ExtFP696,0.01781434892334394
FP146,0.017810808470064592
ExtFP793,0.017809040386418472
FP591,0.017807014589601947
GraphFP226,0.017795369079389108
FP721,0.01776789910801153
GraphFP382,0.017763581898831975
VR3_DzZ,0.01776280775721599
FP829,0.017761127864174144
GraphFP536,0.017760557577320923
GraphFP3,0.01775234397301923
ExtFP997,0.017739607796224317
FP748,0.017737803161363887
FP874,0.01773738024690773
AD2D706,0.017727056047334558
FP158,0.01771747537978418
FP690,0.01770969426804852
FP808,0.017706444319098853
ExtFP183,0.017699188320390854
FP717,0.017695089366431258
ExtFP772,0.017690771337400886
GraphFP581,0.01768508328456843
ExtFP981,0.01762531164472496
FP802,0.017615089808431704
ExtFP106,0.017613969328071737
ATSC5e,0.01761341815402075
ExtFP255,0.01760724360681715
GraphFP741,0.017576293336353473
ExtFP277,0.0175739222977009
SCH-6,0.017572305615922
ExtFP866,0.017569141490061634
FP180,0.01756730092663455
GraphFP223,0.01756044053851424
FP104,0.01755760707075952
FP248,0.017545635260390883
ExtFP547,0.017538486972227485
ATSC2m,0.017515405352997195
FP754,0.017514322386508647
ExtFP489,0.017512163230934984
ATSC3s,0.017503846013154634
ExtFP654,0.01749831377255353
GATS7e,0.017494545802583944
MATS6s,0.017491461471263743
GraphFP547,0.017482343500884734
